arch,height,distM,distP,distB,countM,countP,countB,e,n,lat,lon
0,70.8,282.0248216026384,1186.494837746882,57.245087125446844,80.0,10.0,2196.0,0,0,49.76613265393477,-7.555903615039331
0,69.6,365.9412521156914,1329.151985289869,343.8400791065521,150.0,9.0,2245.0,0,0,49.76613265393477,-7.555903615039331
1,90.1,316.4048040090416,985.1847542466337,59.20304046246274,420.0,18.0,3133.0,416158,141930,51.176375914796715,-1.7702276073782381
1,108.6,466.0010729601382,1608.4853123358012,289.4995682207488,90.0,12.0,3503.0,463200,150050,51.24613071747465,-1.0959097574350365
1,109.4,230.20208513391012,2788.516630755499,106.02358228243375,107.0,6.0,2030.0,418450,188790,51.59765677461287,-1.735019296849913
0,83.0,295.7431317883815,1450.8762869383454,194.83326204732086,84.0,13.0,2919.0,0,0,49.76613265393477,-7.555903615039331
0,36.0,751.8643494673756,564.5617769562513,157.30861387730806,98.0,15.0,2644.0,0,0,49.76613265393477,-7.555903615039331
1,73.3,120.41594578792295,623.4011549556193,133.33041663476493,164.0,11.0,2970.0,480160,138583,51.14090942970447,-0.8555299206936271
1,111.7,247.07286374670934,1859.4367426723609,214.5250568115529,115.0,8.0,2262.0,416900,188000,51.59130503111007,-1.7588202847590264
1,3.2,72.069410986909,3105.865418848666,0.0,128.0,13.0,3073.0,462411,104667,50.838165030904804,-1.115022736785891
1,66.5,904.5407674615888,427.54765816222175,368.982384403375,114.0,15.0,2918.0,440165,118030,50.96029399653899,-1.4294671662465381
0,96.4,260.4035330021465,2107.791498227469,166.715326230074,222.0,10.0,1843.0,0,0,49.76613265393477,-7.555903615039331
0,104.4,175.88916964952674,2612.523875488988,237.95167576632025,169.0,7.0,2053.0,0,0,49.76613265393477,-7.555903615039331
1,8.0,386.29134082969034,227.771815640127,58.05170109479997,200.0,13.0,4272.0,484175,104845,50.83701379484983,-0.8059565629316541
0,107.9,694.7611100227185,949.8673591612674,64.4980619863884,89.0,17.0,3499.0,0,0,49.76613265393477,-7.555903615039331
1,4.6,306.8973769845549,873.155198117723,188.74321179846442,129.0,8.0,2199.0,489800,101500,50.806096779275656,-0.7269121168962344
0,61.4,727.6214675227773,423.33083988766987,29.410882339705484,287.0,11.0,3661.0,0,0,49.76613265393477,-7.555903615039331
1,118.2,702.6407332342753,1401.114199485538,0.0,84.0,9.0,2442.0,404183,156957,51.311707916942254,-1.9413633467239262
1,67.8,492.26009385283305,898.4976349440215,7.615773105863909,104.0,11.0,2783.0,430438,144267,51.19681083870058,-1.5657584094171224
0,96.8,579.6774965444148,833.0384144803887,152.8397853963424,112.0,15.0,3271.0,0,0,49.76613265393477,-7.555903615039331
0,89.6,397.20271902392614,888.237017918078,38.8329756778952,129.0,12.0,2262.0,0,0,49.76613265393477,-7.555903615039331
0,140.3,394.689751577109,700.0178569150933,150.71164520368026,173.0,24.0,3959.0,0,0,49.76613265393477,-7.555903615039331
0,85.2,671.3002308952381,2550.812419602821,124.65151423067431,187.0,13.0,3377.0,0,0,49.76613265393477,-7.555903615039331
1,74.6,205.8761763779384,722.7371583086067,81.02468759581859,85.0,7.0,1118.0,420871,199770,51.69629799524534,-1.6994156193070347
1,59.4,381.6870445797185,946.0708218732888,95.04735661763561,102.0,13.0,3005.0,491935,162670,51.355675106915804,-0.6810793991453314
0,127.7,436.7264590106718,574.543296888929,71.69379331573968,127.0,27.0,4385.0,0,0,49.76613265393477,-7.555903615039331
0,162.0,180.06943105369106,1899.624436566344,134.08206442324789,215.0,19.0,2735.0,0,0,49.76613265393477,-7.555903615039331
0,80.1,438.11528163258583,145.49914089093448,30.805843601498726,127.0,10.0,2658.0,0,0,49.76613265393477,-7.555903615039331
1,45.7,268.6279955626368,1904.6514116761628,72.62231062146122,180.0,3.0,3124.0,413176,108777,50.878331650504975,-1.8140840961885671
0,14.3,599.2161546553965,1582.7068585180264,74.33034373659252,103.0,10.0,3507.0,0,0,49.76613265393477,-7.555903615039331
0,142.3,428.40401492049534,350.27132340515686,197.9595918363139,119.0,16.0,3626.0,0,0,49.76613265393477,-7.555903615039331
1,48.1,278.4546641735419,251.07170290576354,72.42237223399962,157.0,12.0,4139.0,448080,126800,51.03854746091202,-1.3156150537188496
0,37.4,579.0034542211298,2286.7553432757077,229.71286424577968,86.0,5.0,2046.0,0,0,49.76613265393477,-7.555903615039331
1,4.4,603.1948275640301,848.2481948109291,334.26037755019667,183.0,12.0,3597.0,439450,111120,50.898207970423904,-1.4403947393241887
1,25.0,152.16109883935513,68.87670143089025,10.0,104.0,18.0,2756.0,432704,126955,51.041019183934274,-1.5348944360381287
0,70.3,603.9544684825173,832.0877357586759,110.9414259868693,196.0,13.0,4303.0,0,0,49.76613265393477,-7.555903615039331
0,40.7,413.4936517045939,579.3306482484765,49.24428900898052,134.0,12.0,3777.0,0,0,49.76613265393477,-7.555903615039331
0,93.1,501.5974481593781,1269.4132502853433,99.45853407325085,164.0,20.0,2912.0,0,0,49.76613265393477,-7.555903615039331
0,176.5,248.4552273549502,554.6719751348539,85.09406559801923,95.0,10.0,2685.0,0,0,49.76613265393477,-7.555903615039331
1,53.5,161.7714437099453,216.0925727552893,73.00684899377592,287.0,8.0,2657.0,462143,191362,51.6176649692732,-1.1038129036919244
1,106.2,254.01771591761076,1040.663250047776,61.1310068623117,100.0,19.0,2312.0,446200,170000,51.42784172560425,-1.3382415968859154
1,104.5,768.2349900909227,3394.661249668367,82.365041127896,119.0,2.0,2039.0,420400,188900,51.598578913625005,-1.7068608827340273
1,75.4,476.47140522805773,1138.7014534108578,74.24284477308234,152.0,28.0,4205.0,414815,134145,51.10640892802525,-1.7897574400460554
0,112.4,732.6458899086243,1034.849747547923,161.38463371709216,118.0,12.0,2776.0,0,0,49.76613265393477,-7.555903615039331
1,57.3,1073.396478473821,640.2811882290467,55.326304774492215,128.0,25.0,3564.0,453640,132920,51.093084670866396,-1.2354129518497805
1,82.6,447.8001786511479,1633.1837006289281,101.01980003939822,164.0,12.0,3505.0,407300,136475,51.1275033327522,-1.897052516589289
0,167.4,223.34278586961344,735.7309290766564,34.92849839314596,91.0,19.0,2609.0,0,0,49.76613265393477,-7.555903615039331
0,170.6,202.12125073826354,1452.6117857156466,218.40329667841556,143.0,5.0,3137.0,0,0,49.76613265393477,-7.555903615039331
0,92.2,434.37426258930213,1835.4522603434827,289.58073140317885,138.0,7.0,1997.0,0,0,49.76613265393477,-7.555903615039331
0,148.5,395.4870415070512,734.7012998491292,293.3428028774526,230.0,13.0,2027.0,0,0,49.76613265393477,-7.555903615039331
1,102.3,908.8371691342735,3535.070720650437,162.19741058352318,121.0,4.0,2043.0,420500,188800,51.597676176671136,-1.7054229765109576
0,109.0,138.82723075823418,1437.8769071099236,87.00574693662483,123.0,14.0,3670.0,0,0,49.76613265393477,-7.555903615039331
1,46.8,486.8151599940166,1560.2698484557086,251.3364279208249,158.0,14.0,3718.0,494179,174857,51.46485975200067,-0.6456313331355766
0,58.1,200.50436404228213,1867.2410128314984,167.5857989210303,164.0,17.0,2442.0,0,0,49.76613265393477,-7.555903615039331
0,94.3,314.91586177898375,1375.9567580414728,63.56886030125127,350.0,17.0,3631.0,0,0,49.76613265393477,-7.555903615039331
0,28.3,38.41874542459709,948.7676217072334,25.0,93.0,12.0,3761.0,0,0,49.76613265393477,-7.555903615039331
0,98.9,246.34325645326686,1433.4692183650125,60.166435825965294,172.0,9.0,2815.0,0,0,49.76613265393477,-7.555903615039331
0,110.8,192.04166214652486,132.48396129343357,87.36704184073076,152.0,17.0,2489.0,0,0,49.76613265393477,-7.555903615039331
1,145.8,126.7162183779172,2228.4579870394687,235.69683918118207,110.0,22.0,3412.0,446030,161185,51.34788755840693,-1.3404480423001055
0,46.6,296.73051747334654,1122.4210439937413,40.01249804748511,174.0,11.0,2026.0,0,0,49.76613265393477,-7.555903615039331
0,161.7,337.0014836762592,846.5158002069423,83.86894538504703,196.0,21.0,2637.0,0,0,49.76613265393477,-7.555903615039331
0,202.0,338.10353443878694,932.5491944128203,247.3236745643247,190.0,11.0,2714.0,0,0,49.76613265393477,-7.555903615039331
0,44.3,89.73850901368932,1256.1755450572982,154.14927829866735,232.0,9.0,1735.0,0,0,49.76613265393477,-7.555903615039331
1,8.6,605.0471056041836,989.0727981296423,92.64987857520376,125.0,13.0,3268.0,443897,115666,50.93876495409975,-1.3766153654005506
0,72.2,112.29425630903836,532.2339711066929,11.704699910719626,94.0,6.0,3027.0,0,0,49.76613265393477,-7.555903615039331
1,70.4,916.6749696593662,733.0552503051867,70.178344238091,81.0,11.0,2631.0,436689,145908,51.211200352770916,-1.476132817462847
0,98.3,226.50386310171402,842.5965820011377,138.7155362603627,87.0,10.0,3077.0,0,0,49.76613265393477,-7.555903615039331
1,3.9,299.7749155616594,715.3083251298002,181.0414317221337,138.0,7.0,2340.0,465765,103625,50.82842518940414,-1.0675833556247836
1,52.0,896.080911525293,462.49108099508254,90.00555538409837,140.0,10.0,2959.0,449997,193738,51.64023373862671,-1.2788914589266602
1,50.0,398.200954293181,864.0977953912393,311.0819827633867,180.0,19.0,4684.0,473375,168155,51.407683685936725,-0.946433094769359
0,148.5,323.736003558455,1172.6333612856151,107.67079455451233,161.0,6.0,2719.0,0,0,49.76613265393477,-7.555903615039331
1,77.9,612.0735249951593,2593.117428887477,54.037024344425184,97.0,6.0,1079.0,456253,199248,51.68918193751064,-1.1876106188182525
1,103.5,326.47358239220523,1961.224107541002,263.4331034627197,98.0,24.0,3196.0,445200,162600,51.360675883586204,-1.3521854271972857
0,90.6,348.4838590236282,838.0214794383256,167.6007159889241,145.0,14.0,3222.0,0,0,49.76613265393477,-7.555903615039331
1,78.5,374.2579324476637,2341.312666005974,57.4543296888929,108.0,10.0,2761.0,432910,143245,51.18748458603953,-1.5304746283294381
0,44.2,546.3808195755045,1254.1917716202734,170.985379491932,126.0,11.0,3813.0,0,0,49.76613265393477,-7.555903615039331
1,49.0,200.4120754844877,1159.9318945524344,65.37583651472461,275.0,10.0,1936.0,458822,186280,51.572331432589756,-1.1526249187031283
0,121.2,607.2108365304427,1602.1376345370581,163.3799253274404,159.0,11.0,2832.0,0,0,49.76613265393477,-7.555903615039331
0,167.0,733.45824693707,2034.7899154458182,93.15041599477696,135.0,4.0,2856.0,0,0,49.76613265393477,-7.555903615039331
1,9.1,404.40079129497263,521.4997603067523,221.38202275704322,141.0,16.0,2899.0,436737,116078,50.94296976778305,-1.4784722506902523
0,104.4,542.7200014740566,648.7010097109453,124.08464852672147,99.0,11.0,3478.0,0,0,49.76613265393477,-7.555903615039331
1,27.4,133.55523202031435,1437.2685900693718,43.93176527297759,260.0,16.0,2605.0,489765,185490,51.56115968163851,-0.7064482896521188
0,202.8,666.6160814141825,316.26096818924714,119.10499569707393,174.0,34.0,6936.0,0,0,49.76613265393477,-7.555903615039331
1,109.6,314.8412298286233,309.4979806073054,101.67103815738285,108.0,18.0,2647.0,445100,168340,51.412293126706906,-1.3528939266779596
0,51.7,290.9467305195231,550.5751538164432,90.0499861188218,117.0,23.0,4171.0,0,0,49.76613265393477,-7.555903615039331
1,4.7,334.7626024513491,2060.5758903762803,196.32880583347927,155.0,15.0,3928.0,443430,113870,50.92265070296637,-1.383475328350196
1,41.6,364.8575064323057,585.4066962377523,23.345235059857504,146.0,12.0,2367.0,471398,173273,51.45394740697259,-0.9738218711149751
0,140.5,296.3258341758275,1912.567384433814,178.33115263464205,147.0,10.0,3117.0,0,0,49.76613265393477,-7.555903615039331
1,48.1,88.14193099768123,1724.633584272323,30.0,107.0,22.0,3983.0,415281,128396,51.05470134993247,-1.7833441475265102
1,73.8,498.30613080715756,346.67708317683764,17.26267650163207,81.0,7.0,1108.0,421686,199741,51.696006571647295,-1.68762571077668
0,178.5,755.0291385105611,891.6866041384719,17.11724276862369,94.0,12.0,3404.0,0,0,49.76613265393477,-7.555903615039331
1,153.9,478.17256299373764,4741.709607304099,12.727922061357855,242.0,2.0,1743.0,409525,169935,51.42834000586143,-1.8643763467452414
1,10.1,359.3466293149276,576.3896251668657,39.01281840626232,228.0,13.0,4091.0,485940,104260,50.83149524095198,-0.7810342621370295
1,52.2,254.19087316424248,848.2464264587267,10.816653826391969,149.0,12.0,3027.0,496500,143500,51.18259240956062,-0.6207069808884573
0,107.2,292.15406894308353,1050.0180950821753,137.99275343292487,95.0,13.0,3454.0,0,0,49.76613265393477,-7.555903615039331
0,17.2,486.4699374062081,1786.8399480647392,67.1863081289633,133.0,11.0,3034.0,0,0,49.76613265393477,-7.555903615039331
0,52.6,863.7783280448751,1764.9385258416225,117.00427342623003,114.0,14.0,2382.0,0,0,49.76613265393477,-7.555903615039331
0,146.5,227.16733920174352,513.3673148925631,113.99122773266372,221.0,8.0,2189.0,0,0,49.76613265393477,-7.555903615039331
0,94.6,580.9414772591126,454.067175646952,195.30488985173923,223.0,13.0,4464.0,0,0,49.76613265393477,-7.555903615039331
0,136.2,314.39624679693617,1051.2944402021728,148.39474384222643,175.0,21.0,3405.0,0,0,49.76613265393477,-7.555903615039331
0,55.5,812.526922630875,1067.88950739297,192.62658175859323,142.0,11.0,2355.0,0,0,49.76613265393477,-7.555903615039331
1,57.3,266.6477076593759,382.00130889828114,54.817880294662984,122.0,16.0,3064.0,491160,163430,51.3626319865589,-0.6920116551692009
1,40.6,815.8676363234418,611.0490978636659,6.0,101.0,11.0,2342.0,430525,101760,50.814579810680705,-1.568078233323656
1,11.2,401.06109260310956,542.4619802345599,112.16059914247963,236.0,13.0,4114.0,485800,104500,50.83367375457179,-0.7829656477590409
0,115.5,351.04985400937,2818.7287914944923,190.87692369692047,173.0,3.0,1714.0,0,0,49.76613265393477,-7.555903615039331
0,147.1,277.0018050482704,1027.533454443212,170.95028517086482,118.0,18.0,2706.0,0,0,49.76613265393477,-7.555903615039331
0,99.3,1228.338715501551,824.2117446384758,69.35416353759881,142.0,6.0,1872.0,0,0,49.76613265393477,-7.555903615039331
1,72.6,343.237527085836,1212.114268540718,177.6091213873882,173.0,22.0,3683.0,487440,148350,51.227650351799625,-0.7491184692949789
0,75.5,558.7647089786541,594.7638186709074,80.39900496896712,99.0,14.0,3463.0,0,0,49.76613265393477,-7.555903615039331
1,94.9,297.3112846832424,303.94900888142405,59.033888572581766,88.0,17.0,2268.0,447130,170815,51.434381461061754,-1.3233785958571342
1,95.7,808.9351024649629,1104.00090579673,348.1278500780999,99.0,14.0,2427.0,445920,167770,51.407102589039106,-1.341177602462341
1,106.2,254.01771591761076,1040.663250047776,61.1310068623117,100.0,19.0,2312.0,446200,170000,51.42784172560425,-1.3382415968859154
0,176.9,108.4665847162157,783.2477258185944,119.33147112141039,179.0,23.0,2946.0,0,0,49.76613265393477,-7.555903615039331
0,120.2,131.79529581893277,1239.504739805379,101.07423014794622,104.0,15.0,2557.0,0,0,49.76613265393477,-7.555903615039331
0,145.3,351.66034749456753,827.3451516749221,96.02083107326243,95.0,10.0,3487.0,0,0,49.76613265393477,-7.555903615039331
0,207.3,333.77986757741996,2684.5640241946176,117.5967686630887,158.0,7.0,2631.0,0,0,49.76613265393477,-7.555903615039331
0,112.3,1035.4385544299575,1689.4596769381624,238.6734170367534,104.0,21.0,3870.0,0,0,49.76613265393477,-7.555903615039331
1,100.0,601.9842190622608,1040.4864247072135,157.1146078504478,80.0,9.0,2612.0,424178,190390,51.61182750474819,-1.652214869455171
0,132.6,233.95084953895764,586.6191268617142,37.73592452822641,114.0,6.0,2371.0,0,0,49.76613265393477,-7.555903615039331
0,90.5,450.8713785549045,380.13813278859567,299.4461554269816,145.0,11.0,3110.0,0,0,49.76613265393477,-7.555903615039331
0,60.7,187.77113729218343,834.8245324617623,165.42067585401773,78.0,6.0,3054.0,0,0,49.76613265393477,-7.555903615039331
1,4.6,335.00597009605667,907.8419465964326,156.60459763365824,130.0,8.0,2251.0,489796,101535,50.80641206423405,-0.7269603181521006
0,89.0,1134.3019880084844,1298.71936922493,213.56497840235883,93.0,20.0,3614.0,0,0,49.76613265393477,-7.555903615039331
1,95.0,351.43847256667846,648.1242164894011,188.36666371733614,105.0,17.0,3374.0,444400,164700,51.37961986294614,-1.3634129983812684
0,229.3,485.84977101980814,2492.8403478762934,114.10959644131601,138.0,5.0,3201.0,0,0,49.76613265393477,-7.555903615039331
1,112.6,841.7612488110866,1522.3698630753304,66.12866246946176,161.0,7.0,3038.0,416600,159890,51.33785728384547,-1.7630783849747285
1,119.1,183.6327857437228,2464.730411221479,345.46345682285994,90.0,11.0,2358.0,428063,194248,51.64633674616638,-1.595802415561338
0,139.4,168.96153408394468,186.47251808242416,186.1316738225926,153.0,11.0,3100.0,0,0,49.76613265393477,-7.555903615039331
0,170.5,350.7962371519968,524.7513696980695,54.57105459856901,182.0,39.0,8061.0,0,0,49.76613265393477,-7.555903615039331
0,51.1,621.0008051524571,1558.4495500336225,155.11608556174951,115.0,12.0,2669.0,0,0,49.76613265393477,-7.555903615039331
1,27.3,162.64070831129578,1482.9635868759556,10.0,125.0,18.0,2495.0,489335,177850,51.49255015700072,-0.7145866204208328
1,80.2,275.94383486499567,768.1770629223447,21.37755832643195,308.0,13.0,2621.0,492916,116774,50.9429227460917,-0.6788247306171001
0,72.8,672.9465060463573,826.1022939079639,126.24183141890805,130.0,4.0,2508.0,0,0,49.76613265393477,-7.555903615039331
0,73.3,729.6971974730341,1354.536082945006,125.54282137979854,180.0,22.0,3466.0,0,0,49.76613265393477,-7.555903615039331
0,151.4,77.92945527847606,1292.139698329867,94.42986815621421,171.0,9.0,3117.0,0,0,49.76613265393477,-7.555903615039331
0,123.8,465.7563740841342,409.13200803652603,94.33981132056604,134.0,11.0,3092.0,0,0,49.76613265393477,-7.555903615039331
0,55.1,791.9911615668448,565.2556943543337,333.600059952033,145.0,15.0,2795.0,0,0,49.76613265393477,-7.555903615039331
0,82.3,484.87627287793737,1544.1518707691935,57.0087712549569,83.0,6.0,2362.0,0,0,49.76613265393477,-7.555903615039331
1,81.1,67.23094525588644,888.8560063362344,55.17245689653489,465.0,14.0,3179.0,415980,142950,51.18555273219111,-1.7727290006647733
0,86.3,234.06195760951843,749.483155247668,108.70602559196064,164.0,9.0,2400.0,0,0,49.76613265393477,-7.555903615039331
0,86.2,800.7246717817554,1418.0920280433143,237.0590643700426,137.0,20.0,3958.0,0,0,49.76613265393477,-7.555903615039331
1,5.5,237.9012400135821,20.615528128088304,99.36800289831733,185.0,13.0,4183.0,483956,104747,50.83616447352256,-0.8090883625444512
1,84.3,170.17931719218996,1334.3721369992704,43.73785545725808,228.0,15.0,2883.0,452865,176445,51.48449537980041,-1.2400441761177963
1,119.3,417.3367944478416,24.331050121192877,29.154759474226502,139.0,16.0,3471.0,457300,150150,51.24765162604919,-1.1804122998803288
0,102.5,281.82441342083905,775.5733363132077,151.21177202850313,129.0,13.0,3122.0,0,0,49.76613265393477,-7.555903615039331
1,106.2,254.01771591761076,1040.663250047776,61.1310068623117,100.0,19.0,2312.0,446200,170000,51.42784172560425,-1.3382415968859154
1,26.6,642.0124609382593,1178.9558940011284,214.9720912118594,142.0,21.0,2420.0,489501,178300,51.49656908387599,-0.7120820136230468
0,65.1,86.14522621712709,520.3383514598938,152.04275714416653,479.0,20.0,3062.0,0,0,49.76613265393477,-7.555903615039331
1,69.9,191.4001044931794,1648.1286357563235,126.66885963013956,158.0,9.0,2896.0,480800,139850,51.152210357484506,-0.8460994720261298
1,59.4,381.6870445797185,946.0708218732888,95.04735661763561,102.0,13.0,3005.0,491935,162670,51.355675106915804,-0.6810793991453314
0,114.0,615.8733636065128,1302.3056476879765,191.67159413955946,123.0,13.0,3771.0,0,0,49.76613265393477,-7.555903615039331
1,138.7,444.59982006294155,583.6480103624101,56.08029957123981,176.0,14.0,2886.0,417920,168435,51.4146516048476,-1.7437009717396004
1,70.6,485.1566757244509,1199.6470314221597,27.294688127912362,185.0,3.0,2073.0,451363,189014,51.59763895734558,-1.2598439299164077
1,44.1,303.4616944525289,825.6536804253948,269.0074348414928,150.0,13.0,3192.0,470402,167292,51.400301702481485,-0.9893393062083093
1,5.6,255.31353273964936,1719.3696519364298,165.60495161679194,86.0,9.0,1702.0,458810,127000,51.04007038772011,-1.163928238841406
0,199.2,398.2072324807775,1485.283137990868,24.020824298928627,141.0,10.0,3232.0,0,0,49.76613265393477,-7.555903615039331
0,94.2,155.43809056984713,2005.5016828713956,106.01886624558857,154.0,11.0,3343.0,0,0,49.76613265393477,-7.555903615039331
0,141.8,180.8535318980528,2882.3242357514187,211.74749113035554,176.0,10.0,2933.0,0,0,49.76613265393477,-7.555903615039331
1,24.5,504.13490258064854,1064.4031191235772,59.07622195096772,170.0,19.0,2098.0,489302,181256,51.52317231961156,-0.7141989368107716
1,133.1,170.79227148791014,4490.710411505066,15.652475842498529,56.0,1.0,1806.0,459100,161620,51.35059330554118,-1.1527286334251192
1,90.6,568.6281737655988,1903.8899653078693,131.36970731489052,107.0,15.0,3638.0,439450,167100,51.401563648369574,-1.434268268113607
0,63.6,467.38848937473847,1437.7889274855333,140.0142849854971,198.0,13.0,3605.0,0,0,49.76613265393477,-7.555903615039331
1,9.6,92.11405973031478,692.1567741487473,125.57467897629681,210.0,13.0,3851.0,486698,103747,50.82677016605638,-0.7703946994536583
1,3.3,198.90952717253137,400.7455551843339,47.29693436154187,190.0,11.0,3451.0,440000,111000,50.899241411400816,-1.4366975983453862
0,139.1,651.3716297168614,1821.8773284719255,157.94302770302968,115.0,12.0,3574.0,0,0,49.76613265393477,-7.555903615039331
1,71.1,332.0316249997882,1599.0528446552353,166.13849644197458,318.0,11.0,3365.0,407770,141455,51.17227812299909,-1.890230353566917
0,56.0,273.85397568777415,2333.103726798275,66.03029607687671,224.0,19.0,4733.0,0,0,49.76613265393477,-7.555903615039331
0,68.0,578.5862079241087,1390.2952923749688,73.68174807915459,138.0,11.0,4283.0,0,0,49.76613265393477,-7.555903615039331
1,111.6,291.9863010485252,445.6007181322759,38.897300677553446,95.0,16.0,2267.0,446670,170420,51.4308679753747,-1.3300474456292772
1,58.3,111.07204868912791,1153.5311005777,57.14017850864661,173.0,10.0,2778.0,468275,173645,51.45767664931655,-1.0186891554125113
1,164.3,284.3448610402516,3613.9597396761355,239.38462774372127,239.0,3.0,1836.0,410626,169295,51.42256602014616,-1.8485588868555791
1,78.7,434.24647379109484,1519.1895865888496,102.52804494381037,206.0,12.0,3082.0,472869,170888,51.43231895426917,-0.9531469810503628
1,4.5,463.26234468171486,642.1977888470187,1.0,131.0,13.0,2923.0,470705,105905,50.84834411960764,-0.9970123226586919
1,7.4,471.02123094399894,2210.9726366465957,39.824615503479755,194.0,14.0,3618.0,480908,105105,50.83981701160101,-0.8522852696523212
1,132.8,330.9380606699689,662.7344868044819,126.57408897558773,345.0,17.0,3013.0,409525,139260,51.15251435396431,-1.8651842599616817
0,70.9,519.5767508270554,2840.882433329475,99.86490875177326,144.0,9.0,3069.0,0,0,49.76613265393477,-7.555903615039331
1,119.6,90.13878188659973,465.5201391991543,93.86160024205851,112.0,17.0,2898.0,444980,168150,51.410594270605124,-1.3546433531012252
1,111.7,185.15128949051368,1293.3077746615459,75.8023746329889,107.0,18.0,3410.0,444370,164050,51.373777998361234,-1.3639250392834439
0,76.1,212.44528707410763,1268.4005676441493,28.160255680657446,161.0,13.0,3572.0,0,0,49.76613265393477,-7.555903615039331
1,10.1,589.0780932949383,1015.5796374484869,85.47514258543241,196.0,7.0,2643.0,496687,104417,50.83121369329765,-0.6284308663182743
0,101.3,146.5127980757995,1613.4624259647326,129.76902558006668,157.0,11.0,2859.0,0,0,49.76613265393477,-7.555903615039331
1,135.2,180.13605968822566,1012.0993034282752,64.28841264178172,520.0,16.0,2739.0,413400,144900,51.20315292149905,-1.8095716835338256
1,46.6,351.6276439644642,1273.8622374495603,186.45374761586316,249.0,7.0,1911.0,461184,186075,51.57023754036507,-1.1185827689713057
1,75.9,319.70767898190996,2484.609627285542,106.92988356862641,249.0,8.0,1952.0,462645,186520,51.574078177857096,-1.0974261180180258
0,162.8,278.6198126479881,358.1982691192128,158.80806024884254,79.0,10.0,3064.0,0,0,49.76613265393477,-7.555903615039331
0,30.1,95.51963149007642,1764.4469388451441,149.37536610833797,117.0,10.0,2216.0,0,0,49.76613265393477,-7.555903615039331
0,58.5,667.1146827944953,1993.486393231717,56.568542494923804,177.0,11.0,3207.0,0,0,49.76613265393477,-7.555903615039331
0,104.5,654.1452438105775,1335.2276959380374,68.11754546370561,172.0,15.0,2840.0,0,0,49.76613265393477,-7.555903615039331
1,6.3,298.2767171604247,465.9549334431389,69.6419413859206,139.0,15.0,3311.0,458812,106180,50.852146576186385,-1.165885592343728
0,104.1,1019.13738033692,598.1103577100132,309.67240755353066,94.0,17.0,2035.0,0,0,49.76613265393477,-7.555903615039331
1,55.8,454.743883961071,733.4337052522197,142.12670403551894,127.0,10.0,2848.0,448949,194054,51.6431667205393,-1.293990812150413
1,121.1,366.824208579532,517.6040958106881,64.25729530566937,104.0,16.0,3370.0,445065,165306,51.385016325763225,-1.353781739340451
0,70.9,560.9723700860854,1070.1719488007523,167.35889578985635,89.0,19.0,2895.0,0,0,49.76613265393477,-7.555903615039331
1,84.1,455.9265291689002,2493.9689252274175,260.76809620810593,66.0,4.0,892.0,454500,172185,51.446039888298706,-1.2171554947976255
1,29.3,107.35455276791944,691.5728450423716,380.2170432792302,164.0,16.0,3455.0,441000,114350,50.92786136241542,-1.4193620661725952
0,63.8,580.8313008094519,1524.5881411056562,204.36486977951958,140.0,13.0,3638.0,0,0,49.76613265393477,-7.555903615039331
0,237.9,279.6515689210415,710.9381126370987,121.26417442921878,191.0,28.0,5720.0,0,0,49.76613265393477,-7.555903615039331
0,109.7,291.247317584214,64.76109943476871,75.27283706623525,134.0,10.0,2740.0,0,0,49.76613265393477,-7.555903615039331
0,43.6,499.7299270606074,1490.1328799808425,87.6184911990614,147.0,13.0,2710.0,0,0,49.76613265393477,-7.555903615039331
1,49.1,105.00476179678711,1150.10695154842,107.01868995647442,119.0,15.0,2830.0,441106,116545,50.94687468426595,-1.416236541342232
0,27.5,708.4610081013633,892.5133052229529,159.66527487215245,138.0,21.0,2527.0,0,0,49.76613265393477,-7.555903615039331
1,86.8,210.6418761785035,437.79561441384953,103.60019305001319,96.0,19.0,2330.0,445441,168944,51.4176967541323,-1.3479137304064466
1,112.4,907.1637117962777,1639.0009151919348,1.4142135623730951,159.0,7.0,3005.0,416619,160169,51.340365430121736,-1.7627927351868238
0,131.8,733.5973009764963,1129.6946490091914,91.54780172128658,158.0,19.0,3646.0,0,0,49.76613265393477,-7.555903615039331
0,79.9,218.55205329623422,590.4278109980932,159.2388143638353,126.0,13.0,2923.0,0,0,49.76613265393477,-7.555903615039331
0,128.4,341.2696880767467,2331.687157403411,89.49860334105779,340.0,6.0,2341.0,0,0,49.76613265393477,-7.555903615039331
0,45.7,716.7063554901687,845.7245414436074,157.76247969653622,80.0,10.0,2947.0,0,0,49.76613265393477,-7.555903615039331
0,200.6,515.213547958514,1630.4370579694269,152.11837495845134,107.0,9.0,2098.0,0,0,49.76613265393477,-7.555903615039331
0,80.2,305.5912302406599,1114.9896860509518,188.50994668717087,145.0,13.0,2644.0,0,0,49.76613265393477,-7.555903615039331
0,144.6,392.04591567825315,1082.1404714730893,133.2066064427737,261.0,26.0,2867.0,0,0,49.76613265393477,-7.555903615039331
0,42.4,212.0,216.1157097482735,183.09560344257315,120.0,12.0,2669.0,0,0,49.76613265393477,-7.555903615039331
1,99.5,134.97407158413796,2265.176593557332,1.0,161.0,8.0,2815.0,485345,138026,51.135152992568074,-0.7815616442481101
1,62.7,636.0,786.9358296583019,267.88430338487547,163.0,11.0,3360.0,486803,158235,51.3166126337032,-0.7558414682359677
